Identifier,Character,Dialogue,Filename,Line Number,Ren'Py Script
headmaster_bio_5fd8d551,H,I trust you don't talk about this?,game/tl/russian/scene/biography/headmaster_bio.rpy,303,"H ""[what]"""
headmaster_bio_434bbafc,H,"I don't want everyone to gossip about this detail, instead to focus on their education.",game/tl/russian/scene/biography/headmaster_bio.rpy,335,"H sad ""[what]"""
headmaster_bio_bb4a0189,H,"If for some reason people do talk about it, I'd know who would be responsible for it at least.",game/tl/russian/scene/biography/headmaster_bio.rpy,315,"H angry ""[what]"""
headmaster_bio_53037077,H,"You don't want me to make you responsible, do you?",game/tl/russian/scene/biography/headmaster_bio.rpy,321,"H ""[what]"""
headmaster_bio_5e9f07e5,H,"With regard to our reputation problem, I welcome your positive attitude towards our university.",game/tl/russian/scene/biography/headmaster_bio.rpy,343,"H neutral ""[what]"""
headmaster_bio_82de1ea4,H,"I urge you to keep the school's reputation in mind, whenever you speak with the press, or someone at all.",game/tl/russian/scene/biography/headmaster_bio.rpy,349,"H angry ""[what]"""
headmaster_bio_7abc922d,H,I have not forgotten your negative attitude towards this topic and appeal to your sense of responsibility.,game/tl/russian/scene/biography/headmaster_bio.rpy,355,"H ""[what]"""
headmaster_bio_8dfa921c,H,Your recent visit to my home was... inspiring.,game/tl/russian/scene/biography/headmaster_bio.rpy,361,"H friendly ""[what]"""
headmaster_bio_8c0c04f9,H,"Ron's maiden dress suited her, don't you agree?",game/tl/russian/scene/biography/headmaster_bio.rpy,367,"H desire ""[what]"""
headmaster_bio_1660d094,H,Too bad my wife showed up so early.,game/tl/russian/scene/biography/headmaster_bio.rpy,373,"H sad ""[what]"""
headmaster_bio_324c3731,H,Did you get back home safely?,game/tl/russian/scene/biography/headmaster_bio.rpy,379,"H evil ""[what]"""
headmaster_bio_2bbca3a2,H,I imagine this was an experience of its own.,game/tl/russian/scene/biography/headmaster_bio.rpy,385,"H happy ""[what]"""
headmaster_bio_14e2a3b7,H,I hope we can repeat this soon.,game/tl/russian/scene/biography/headmaster_bio.rpy,391,"H friendly ""[what]"""
headmaster_bio_6835f34f,H,Without ... interruptions.,game/tl/russian/scene/biography/headmaster_bio.rpy,397,"H neutral ""[what]"""
headmaster_bio_6675e00e,H,That will be all. For now. You may go.,game/tl/russian/scene/biography/headmaster_bio.rpy,327,"H neutral ""[what]"""
targetpractice_dc10efd4,,You witness all those events from behind the fence.,game/tl/russian/scene/Church/targetpractice.rpy,805,[what]
targetpractice_db846fd3,c,Leave him alone!,game/tl/russian/scene/Church/targetpractice.rpy,811,"c angry ""[what]"""
targetpractice_2365f7b5,,Max gives you just a side glance and grunts.,game/tl/russian/scene/Church/targetpractice.rpy,817,[what]
targetpractice_017965a6,ma,You stay out of this!,game/tl/russian/scene/Church/targetpractice.rpy,823,"ma angry ""[what]"""
targetpractice_3d24fab7,,"You rattle at the fence, but of course it will not budge.",game/tl/russian/scene/Church/targetpractice.rpy,829,[what]
targetpractice_81bc8fbe,,You look up.,game/tl/russian/scene/Church/targetpractice.rpy,835,[what]
targetpractice_a9e5bdf1,,It is too high to climb over it.,game/tl/russian/scene/Church/targetpractice.rpy,841,[what]
targetpractice_1a6d2ffb,,"The only only way to get close to them is to run around the whole place, around the building, enter through the locker room and into the field.",game/tl/russian/scene/Church/targetpractice.rpy,847,[what]
targetpractice_333bcb4d,,It would be all over until then most likely.,game/tl/russian/scene/Church/targetpractice.rpy,853,[what]
targetpractice_dda2995d,,So you can only watch - and rattle the fence to no avail.,game/tl/russian/scene/Church/targetpractice.rpy,859,[what]
headhome_c6bbc345,,You need all your self-restraint not to flinch when he touches you.,game/tl/russian/scene/headhome.rpy,5609,[what]
headhome_e6d32508,,"Whenever you feel him make contact with you, you feel unclean but in a way no amount of showering will wash away.",game/tl/russian/scene/headhome.rpy,5615,[what]
headhome_0e916c0e,,You feel a warm shiver run down your spine when he touches your shoulder.,game/tl/russian/scene/headhome.rpy,5621,[what]
headhome_973838dd,,He has a deep and very seductive smell on him.,game/tl/russian/scene/headhome.rpy,5627,[what]
headhome_f0cc5bbe,h,Ты хочешь что-нибудь выпить?,game/tl/russian/scene/headhome.rpy,49,"h friendly ""[what]"""
headhome_a4f384ee,,The headmaster opens an expensive looking bottle of wine.,game/tl/russian/scene/headhome.rpy,5633,[what]
headhome_67905d73,c,Oh. Uhm. I am not 21 years old yet.,game/tl/russian/scene/headhome.rpy,5639,"c suspicious ""[what]"""
headhome_76315860,h,Don't worry about it.,game/tl/russian/scene/headhome.rpy,5645,"h evil ""[what]"""
headhome_14ec76ef,h,I won't tell anyone!,game/tl/russian/scene/headhome.rpy,5651,"h flirt ""[what]"""
headhome_45f85633,,"You clink glasses, and taste the wine.",game/tl/russian/scene/headhome.rpy,5657,[what]
headhome_6c32449f,,"It tastes good, unlike any wine you have tasted before.",game/tl/russian/scene/headhome.rpy,5663,[what]
headhome_0120fbd2,,"It is heavy, and strong, but in a good way.",game/tl/russian/scene/headhome.rpy,5669,[what]
headhome_c1e577b6,,"And you can feel the alcohol almost immediately pop in your head, making you relaxed and a little bit dizzy.",game/tl/russian/scene/headhome.rpy,5675,[what]
headhome_83fafb2d,c,Нет. Спасибо.,game/tl/russian/scene/headhome.rpy,55,"c neutral ""[what]"""
headhome_92a89cf0,h,You don't know what you miss.,game/tl/russian/scene/headhome.rpy,5681,"h neutral ""[what]"""
headhome_03c481b3,,You don't trust the Headmaster. You've read about people spiking drinks at parties and you wouldn't put it past this man.,game/tl/russian/scene/headhome.rpy,5687,[what]
headhome_d693a706,,"You feel right at home already, and eager to find out what the headmaster intends to do.",game/tl/russian/scene/headhome.rpy,5693,[what]
headhome_480c8a46,,You can feel his gaze all over your body.,game/tl/russian/scene/headhome.rpy,5699,[what]
headhome_f3b7af1e,,It is like he has X-ray vision.,game/tl/russian/scene/headhome.rpy,5705,[what]
headhome_d7a2e08b,h,"Ты принял верное решение, придя сюда.",game/tl/russian/scene/headhome.rpy,67,"h neutral ""[what]"""
headhome_4f0871c8,c,Не уверен. Есть во всем этом что-то неправильное.,game/tl/russian/scene/headhome.rpy,73,"c sad ""[what]"""
headhome_470071f7,c,I have been looking forward to this all day.,game/tl/russian/scene/headhome.rpy,5711,"c desire ""[what]"""
headhome_11338d1b,,"He is closing in. You can feel breath on your neck, it smells of liquor and cigars.",game/tl/russian/scene/headhome.rpy,5717,[what]
headhome_cafe42cf,,The sandpaper sensation of his coarse goatee hairs scraping across the side of your face as he leans in much too close for comfort.,game/tl/russian/scene/headhome.rpy,5723,[what]
headhome_f1161c58,,"You inhale his smell again, and you can feel he sandpaper sensation of his coarse goatee hairs scraping across the side of your face as he leans in, giving you goose flesh.",game/tl/russian/scene/headhome.rpy,5729,[what]
headhome_9170ea85,,You can't deny the man has a commanding presence to him.,game/tl/russian/scene/headhome.rpy,5735,[what]
headhome_09d4f1b7,,"Even when he is not speaking, you feel his authority wash over you.",game/tl/russian/scene/headhome.rpy,5741,[what]
headhome_64caad14,,The power imbalance between you is intimidating.,game/tl/russian/scene/headhome.rpy,5747,[what]
headhome_3c9f1ce7,,You know he holds your fate in his hands.,game/tl/russian/scene/headhome.rpy,5753,[what]
headhome_0364ceaa,h,Почему бы тебе не снять майку?,game/tl/russian/scene/headhome.rpy,139,"h friendly ""[what]"""
headhome_75433e31,,You have already done it in his office.,game/tl/russian/scene/headhome.rpy,5759,[what]
headhome_62628beb,,"So it is no big deal, right?",game/tl/russian/scene/headhome.rpy,5765,[what]
headhome_8b69ed8d,,You thank God at least there is no open window this time.,game/tl/russian/scene/headhome.rpy,5771,[what]
headhome_61cc4659,,You'd rather die than be seen by anyone.,game/tl/russian/scene/headhome.rpy,5777,[what]
headhome_384c9580,,His right hand is under your shirt now and moves toward your belly.,game/tl/russian/scene/headhome.rpy,5783,[what]
headhome_50d96600,,And further down.,game/tl/russian/scene/headhome.rpy,5789,[what]
headhome_e1246dfa,,"Before he can reach for your private parts, you break free.",game/tl/russian/scene/headhome.rpy,5795,[what]
headhome_05bfed9a,,You panicked. You couldn't help it.,game/tl/russian/scene/headhome.rpy,5801,[what]
headhome_eb834574,,You're like a lame zebra in the presence of a mighty lion.,game/tl/russian/scene/headhome.rpy,5807,[what]
headhome_437489cd,,And he is toying with his prey.,game/tl/russian/scene/headhome.rpy,5813,[what]
headhome_977db51d,c,"Hey, hold your horses!",game/tl/russian/scene/headhome.rpy,5819,"c flirt ""[what]"""
headhome_1f7cdcca,h,"Well, do it yourself then!",game/tl/russian/scene/headhome.rpy,5825,"h laugh ""[what]"""
headhome_443daf8e,,His grip tightens.,game/tl/russian/scene/headhome.rpy,5831,[what]
headhome_bafea467,,The embrace is not so gentle anymore.,game/tl/russian/scene/headhome.rpy,5837,[what]
headhome_ef1e2aec,,"You can tell at once, he is not accustomed to people refusing his demands.",game/tl/russian/scene/headhome.rpy,5843,[what]
headhome_b956370d,,You've angered him.,game/tl/russian/scene/headhome.rpy,5849,[what]
headhome_c7cb5de9,h,Why did you come here then?,game/tl/russian/scene/headhome.rpy,5855,"h angry ""[what]"""
headhome_654438b8,h,Enough of this! Drop it now or leave!,game/tl/russian/scene/headhome.rpy,5861,"h ""[what]"""
headhome_d1bae536,h,"You know you're a mediocre student, you'll never be able to catch up.",game/tl/russian/scene/headhome.rpy,5867,"h angry ""[what]"""
headhome_dfc08ac5,h,This is your one and only chance.,game/tl/russian/scene/headhome.rpy,5873,"h ""[what]"""
headhome_a07f98f8,h,I'd suggest you take it while I'm still feeling generous.,game/tl/russian/scene/headhome.rpy,5879,"h ""[what]"""
headhome_16c60789,c,I don't know.,game/tl/russian/scene/headhome.rpy,5885,"c sad ""[what]"""
headhome_a3c02e76,h,"Here, take another drink.",game/tl/russian/scene/headhome.rpy,5891,"h friendly ""[what]"""
headhome_d3cc4504,,He fills up your glass again.,game/tl/russian/scene/headhome.rpy,5897,[what]
headhome_dd645017,h,It will make you relax.,game/tl/russian/scene/headhome.rpy,5903,"h ""[what]"""
headhome_1ec97320,,"You hesitate, but you take the drink and empty the glass in one big gulp.",game/tl/russian/scene/headhome.rpy,5909,[what]
headhome_4a713e88,,"A gentle warmth spread out in your whole body, and you get the impression the room is spinning a little.",game/tl/russian/scene/headhome.rpy,5915,[what]
headhome_23242634,,"You can see the headmaster's desire in his eyes, and enjoy the power you have over him.",game/tl/russian/scene/headhome.rpy,5921,[what]
headhome_a4c360b3,,"He wants to see and feel your body so bad, especially since you denied it to him last time.",game/tl/russian/scene/headhome.rpy,5927,[what]
headhome_88accdd1,,It is like a christmas gift he wasn't allowed to open yet.,game/tl/russian/scene/headhome.rpy,5933,[what]
headhome_f801847a,,With some effort you break free of his embrace and start to strip your shirt.,game/tl/russian/scene/headhome.rpy,5939,[what]
headhome_706a9e68,,You've never felt so trapped in all of your life.,game/tl/russian/scene/headhome.rpy,5945,[what]
headhome_ef08f622,,So...vulnerable. ,game/tl/russian/scene/headhome.rpy,5951,[what]
headhome_c4e7aa96,,You are still not sure if this a good idea at all.,game/tl/russian/scene/headhome.rpy,5957,[what]
headhome_463caef4,,"You can feel the headmaster's desire almost physically, and it feels like a compliment.",game/tl/russian/scene/headhome.rpy,5963,[what]
headhome_b16e4a15,,He doesn't say a word while you do it - slowly like he demanded.,game/tl/russian/scene/headhome.rpy,5969,[what]
headhome_cf11dfbd,,And you don't look up.,game/tl/russian/scene/headhome.rpy,5975,[what]
headhome_f9a6af11,,You are too ashamed to make eye contact.,game/tl/russian/scene/headhome.rpy,5981,[what]
headhome_920c97a8,,But you can feel his gaze upon you.,game/tl/russian/scene/headhome.rpy,5987,[what]
headhome_b04abb5e,,You look him in the eyes while you slowly drop your shirt.,game/tl/russian/scene/headhome.rpy,5993,[what]
headhome_abb1f8b5,,"Although he just praised you, there's just something about the way he said it that made even the praise feel demeaning.",game/tl/russian/scene/headhome.rpy,5999,[what]
headhome_0b06e188,,Everything about this is wrong.,game/tl/russian/scene/headhome.rpy,6005,[what]
headhome_b6a713bb,,And getting worse by the minute.,game/tl/russian/scene/headhome.rpy,6011,[what]
headhome_6255d44b,,"Even though you are still not sure you should do this, is felt good to be appreciated like this.",game/tl/russian/scene/headhome.rpy,6017,[what]
headhome_181af5fb,,"The way he looked at you, his desire and appreciation feeds your self-consciousness.",game/tl/russian/scene/headhome.rpy,6023,[what]
headhome_321783d4,,"Of all the students at the university, he decided to pick you, and invite you to his home.",game/tl/russian/scene/headhome.rpy,6029,[what]
headhome_a79f12e2,,"It makes you feel special, and attractive.",game/tl/russian/scene/headhome.rpy,6035,[what]
headhome_244e69b6,,You know that this is all some kind of power play.,game/tl/russian/scene/headhome.rpy,6041,[what]
headhome_fb71f441,,"If you don't make a bold move now, it may be too late to assert yourself later.",game/tl/russian/scene/headhome.rpy,6047,[what]
headhome_69079e2f,h,For free? You want me to pay you?,game/tl/russian/scene/headhome.rpy,6053,"h tough ""[what]"""
headhome_d4f26d4c,h,Are you a whore?,game/tl/russian/scene/headhome.rpy,6059,"h angry ""[what]"""
headhome_8f71b4b4,,"He looks at you for a long time, not saying anything.",game/tl/russian/scene/headhome.rpy,6065,[what]
headhome_41916147,c,I know you want to see it.,game/tl/russian/scene/headhome.rpy,6071,"c flirt ""[what]"""
headhome_60c31ca7,h,"Oh, I want to do more than just \""see\"" it!",game/tl/russian/scene/headhome.rpy,6077,"h laugh ""[what]"""
headhome_3bf98943,c,What is it worth to you then?,game/tl/russian/scene/headhome.rpy,6083,"c flirt ""[what]"""
headhome_dbf5482c,h,You want money? Like a whore?,game/tl/russian/scene/headhome.rpy,6089,"h suspicious ""[what]"""
headhome_18bced38,,It sounded more like compliment than an insult.,game/tl/russian/scene/headhome.rpy,6095,[what]
headhome_bde7dd56,c,Not money.,game/tl/russian/scene/headhome.rpy,6101,"c evil ""[what]"""
headhome_8eb7ee91,c,I was more thinking about my marks.,game/tl/russian/scene/headhome.rpy,6107,"c ""[what]"""
headhome_fa1352cb,h,So you want to play games with me?,game/tl/russian/scene/headhome.rpy,6113,"h neutral ""[what]"""
headhome_c62d78a6,,His voice is so measured and even. You can't tell if you just won a measure of respect.,game/tl/russian/scene/headhome.rpy,6119,[what]
headhome_9d21a677,,Or lost the last shred of human dignity you possessed.,game/tl/russian/scene/headhome.rpy,6125,[what]
headhome_ed05309d,,The Headmaster's face is impassive and unreadable.,game/tl/russian/scene/headhome.rpy,6131,[what]
headhome_8a3e7c5c,h,"Two points? For your shirt? I think you overestimate your worth, little whore.",game/tl/russian/scene/headhome.rpy,6137,"h friendly ""[what]"""
headhome_eae91bb3,h,Oh yes you are.,game/tl/russian/scene/headhome.rpy,6143,"h neutral ""[what]"""
headhome_e5eb80a0,h,"I like that, you little slut.",game/tl/russian/scene/headhome.rpy,6149,"h desire ""[what]"""
headhome_39d1858e,h,Okay. I'll give you half a point.,game/tl/russian/scene/headhome.rpy,6155,"h friendly ""[what]"""
headhome_1cfa5320,,You slowly dropped your shirt.,game/tl/russian/scene/headhome.rpy,6161,[what]
headhome_739491f4,,"You've won a great victory, the Headmaster yielded to your demands.",game/tl/russian/scene/headhome.rpy,6167,[what]
headhome_9b440cac,,At least partially.,game/tl/russian/scene/headhome.rpy,6173,[what]
headhome_68f8b468,,"It is enough, your sense of helplessness eases slightly.",game/tl/russian/scene/headhome.rpy,6179,[what]
headhome_57c19dcb,,You never imagined how seductive power games could be.,game/tl/russian/scene/headhome.rpy,6185,[what]
headhome_612fcd87,,Seconds feel like hours while he just stands there and looks at you.,game/tl/russian/scene/headhome.rpy,6191,[what]
headhome_e42c67bd,,His eyes wander down and up and down again.,game/tl/russian/scene/headhome.rpy,6197,[what]
headhome_0ffa6873,,"You want to take a step away from him, but this would only encourage him.",game/tl/russian/scene/headhome.rpy,6203,[what]
headhome_b608286a,,Neither do you want to get closer.,game/tl/russian/scene/headhome.rpy,6209,[what]
headhome_316d7dae,,"You have no choice but to stand at attention, waiting for further instructions.",game/tl/russian/scene/headhome.rpy,6215,[what]
headhome_07b6f88a,,Your mind begins to search for something to say.,game/tl/russian/scene/headhome.rpy,6221,[what]
headhome_04147e99,,"Anything, to break this oppressive silence.",game/tl/russian/scene/headhome.rpy,6227,[what]
headhome_58f35b58,,But nothing comes to your mind.,game/tl/russian/scene/headhome.rpy,6233,[what]
headhome_f7d0c551,,"You watch his gaze, how his eyes scan every part of your body.",game/tl/russian/scene/headhome.rpy,6239,[what]
headhome_e9aa8333,,By his demeanor you can tell he likes what he sees.,game/tl/russian/scene/headhome.rpy,6245,[what]
headhome_c128f35b,,And you like to be seen.,game/tl/russian/scene/headhome.rpy,6251,[what]
headhome_a83a9c4d,,"Так что единственное, что ты можешь делать, это просто молча терпеть.",game/tl/russian/scene/headhome.rpy,355,[what]
headhome_05af18e2,,So you stand there and enjoy it.,game/tl/russian/scene/headhome.rpy,6257,[what]
headhome_05a8cacd,,Not in a bad way though.,game/tl/russian/scene/headhome.rpy,6263,[what]
headhome_c50294f4,,Just... different.,game/tl/russian/scene/headhome.rpy,6269,[what]
headhome_4788610d,,"It is not about intimacy, or affection, or something like that.",game/tl/russian/scene/headhome.rpy,6275,[what]
headhome_0ddb3fe0,,"It is about lust, and desire, and sex.",game/tl/russian/scene/headhome.rpy,6281,[what]
headhome_a8d2f0cc,,His arms wrap around your body.,game/tl/russian/scene/headhome.rpy,6287,[what]
headhome_659ceb37,,"It is not a loving embrace, if feels like he is claiming you, possessing you.",game/tl/russian/scene/headhome.rpy,6293,[what]
headhome_8e59fbc8,,You can smell his breath. The wine he has been sipping. His lips are closing in on your own.,game/tl/russian/scene/headhome.rpy,6299,[what]
headhome_13d3ae5a,,He stops kissing you and asks in a conversational tone:,game/tl/russian/scene/headhome.rpy,6317,[what]
headhome_b9b2127f,c,This is exactly what I was hoping to happen!,game/tl/russian/scene/headhome.rpy,6323,"c desire ""[what]"""
headhome_42c78345,h,Very good!,game/tl/russian/scene/headhome.rpy,6329,"h happy ""[what]"""
headhome_6e1cb900,h,Because we have just started!,game/tl/russian/scene/headhome.rpy,6335,"h friendly ""[what]"""
headhome_7233b530,c,I.. I don't know.,game/tl/russian/scene/headhome.rpy,6341,"c sad nude ""[what]"""
headhome_39011b60,c,Sounds like fun!,game/tl/russian/scene/headhome.rpy,6347,"c desire nude ""[what]"""
headhome_f105830f,c,"Yes, sir!",game/tl/russian/scene/headhome.rpy,6353,"c happy ""[what]"""
headhome_3918a480,c,"Yes, sir!",game/tl/russian/scene/headhome.rpy,6359,"c sad ""[what]"""
headhome_e5d76f2d,c,"Yes, sir!",game/tl/russian/scene/headhome.rpy,6365,"c angry ""[what]"""
headhome_8e95d159,,You don't drop your pants yourself.,game/tl/russian/scene/headhome.rpy,6371,[what]
headhome_88ef99f2,,Instead his hands move down to your waist.,game/tl/russian/scene/headhome.rpy,6377,[what]
headhome_16fd384b,,He grabs the waistband and slowly pulls it down.,game/tl/russian/scene/headhome.rpy,6383,[what]
headhome_d17857ee,c,"Oh, yes please!",game/tl/russian/scene/headhome.rpy,6389,"c happy ""[what]"""
headhome_d17bd2d7,,He starts to move his hip rhythmically against your waist.,game/tl/russian/scene/headhome.rpy,6395,[what]
headhome_b4773c14,,The rough cotton pants scrape against the soft skin of your toned ass.,game/tl/russian/scene/headhome.rpy,6401,[what]
headhome_e6dc941e,,The headmaster releases you from his embrace and faces you.,game/tl/russian/scene/headhome.rpy,6407,[what]
headhome_a33295a9,,You feel his index finger at your chin.,game/tl/russian/scene/headhome.rpy,6413,[what]
headhome_d054374d,,By his own wife?,game/tl/russian/scene/headhome.rpy,6431,[what]
headhome_aa66af94,,They can't actually harm you. Can they?,game/tl/russian/scene/headhome.rpy,6437,[what]
headhome_ece38fc9,,You have no idea what you've gotten yourself into here.,game/tl/russian/scene/headhome.rpy,6443,[what]
headhome_5659b82e,c,I didn't think I'd be meeting your wife tonight.,game/tl/russian/scene/headhome.rpy,6449,"c neutral nude ""[what]"""
headhome_2273277c,c,Certainly not like this. You know what I mean?,game/tl/russian/scene/headhome.rpy,6455,"c angry ""[what]"""
headhome_d1c676ea,,The headmaster looks at you with an incredulous expression.,game/tl/russian/scene/headhome.rpy,6461,[what]
headhome_5b13dca9,,As if you're talking absolute nonsense.,game/tl/russian/scene/headhome.rpy,6467,[what]
headhome_801975ee,,No matter how embarrassing it might be.,game/tl/russian/scene/headhome.rpy,6473,[what]
headhome_dd57e235,,You decide to go down on your knees before the headmaster looses it completely.,game/tl/russian/scene/headhome.rpy,6479,[what]
headhome_64af074d,m,"You do not play with a servant, give it affection as you might with a pet.",game/tl/russian/scene/headhome.rpy,6515,"m friendly ""[what]"""
headhome_79f4ba59,m,Servants see to your needs without question and without complaint.,game/tl/russian/scene/headhome.rpy,6521,"m ""[what]"""
headhome_2899bdb8,h,"He will have a lot to learn, that's true.",game/tl/russian/scene/headhome.rpy,6527,"h evil ""[what]"""
headhome_992da02f,h,"He's one of the most pathetic students at my school, but I am confident he can learn obedience if he learns nothing else.",game/tl/russian/scene/headhome.rpy,6533,"h ""[what]"""
headhome_ba42155b,,Pathetic? You grades last year weren't great but they hardly qualify as pathetic.,game/tl/russian/scene/headhome.rpy,6539,[what]
headhome_c7a6a355,,This year is only starting off poorly because you missed an important assignment.,game/tl/russian/scene/headhome.rpy,6545,[what]
headhome_407f21b5,,Aren't they judging you a bit too harshly here?,game/tl/russian/scene/headhome.rpy,6551,[what]
headhome_107179dc,h,I think this particular student has a lot potential.,game/tl/russian/scene/headhome.rpy,6557,"h friendly ""[what]"""
headhome_0a97447f,h,"He is like a raw diamond, just needs some fine touches.",game/tl/russian/scene/headhome.rpy,6563,"h ""[what]"""
headhome_ee77786c,,You blush slightly by the headmaster's compliment.,game/tl/russian/scene/headhome.rpy,6569,[what]
headhome_2a5cbe0a,h,We can teach him obedience.,game/tl/russian/scene/headhome.rpy,6575,"h ""[what]"""
headhome_1ff33f29,m,You will serve us faithfully.,game/tl/russian/scene/headhome.rpy,6581,"m neutral ""[what]"""
headhome_b36995fa,,Or we will arrange for you to leave school in such disgrace that you'll be pitied even by homeless drug addicts!,game/tl/russian/scene/headhome.rpy,6587,[what]
headhome_bf1681fe,,Она выжидающе смотрит на тебя.,game/tl/russian/scene/headhome.rpy,1613,[what]
headhome_cec67345,m,"And its manners are increasing, too.",game/tl/russian/scene/headhome.rpy,6641,"m friendly ""[what]"""
headhome_4f722b39,m,Maybe there is hope for it after all.,game/tl/russian/scene/headhome.rpy,6647,"m ""[what]"""
headhome_bbe5f4c8,,You approach him slowly. He is looking at you.,game/tl/russian/scene/headhome.rpy,6659,[what]
headhome_2bfaf3a7,,"His eyes look sad, almost dead inside. Just another victim.",game/tl/russian/scene/headhome.rpy,6665,[what]
headhome_cf8d10e3,,"С осторожностью, ты касаешься его головы.",game/tl/russian/scene/headhome.rpy,1955,[what]
jkintroduction_adf28ab7,jk,What? Here?,game/tl/russian/scene/introduction.rpy,1062,"jk angry nude ""[what]"""
jkintroduction_73098eb1,jk,In front of the class?,game/tl/russian/scene/introduction.rpy,1068,"jk down nude ""[what]"""
jkintroduction_21596013,jk,I don't understand. What does that have to do with...,game/tl/russian/scene/introduction.rpy,1074,"jk suspicious nude ""[what]"""
jkintroduction_2976f4f0,jk,Is that a threat?,game/tl/russian/scene/introduction.rpy,1080,"jk boxing nude ""[what]"""
jkintroduction_97e8a6bd,h,It is inappropriate and will not be tolerated in my school.,game/tl/russian/scene/introduction.rpy,1048,"h suspicious ""[what]"""
jkintroduction_82eba2c6,jk,Alright.,game/tl/russian/scene/introduction.rpy,1086,"jk neutral nude ""[what]"""
jkintroduction_5b203331,jk,Is there something wrong?,game/tl/russian/scene/introduction.rpy,1092,"jk suspicious nude ""[what]"""
H_Milking_b9e842ac,,"A dim, yellow light illuminated the cold, damp basement as Julian and Connor followed the headmaster down a narrow flight of stairs.",game/tl/russian/scene/News/H_Milking.rpy,7,[what]
H_Milking_c255ffda,,The air was heavy with the scent of mildew and an unsettling silence.,game/tl/russian/scene/News/H_Milking.rpy,13,[what]
H_Milking_a928b7a5,h,Right this way.,game/tl/russian/scene/News/H_Milking.rpy,19,"h ""[what]"""
H_Milking_12dbdb3b,,"Said the headmaster, his voice echoing off the concrete walls.",game/tl/russian/scene/News/H_Milking.rpy,25,[what]
H_Milking_6cbcd506,,"He led them to a locked room, labeled \""maintenance\"" in faded black letters.",game/tl/russian/scene/News/H_Milking.rpy,31,[what]
H_Milking_7f43c467,,"As he fiddled with the rusty keys, Connor's stomach churned with unease.",game/tl/russian/scene/News/H_Milking.rpy,37,[what]
H_Milking_177f4542,h,Here we are!,game/tl/russian/scene/News/H_Milking.rpy,43,"h happy ""[what]"""
