Identifier,Character,Dialogue,Filename,Line Number,Ren'Py Script
registration_5418e7b2,c,...,game/tl/russian/scene/administration.rpy,1120,"c neutral ""[what]"""
registration_95511e03,a,Very well.,game/tl/russian/scene/administration.rpy,1126,"a neutral ""[what]"""
registration_3f3bcf0f,a,What is your name?,game/tl/russian/scene/administration.rpy,1132,"a neutral ""[what]"""
registration_2fd0140e,a,I cannot help you if you don't tell me your name!,game/tl/russian/scene/administration.rpy,1138,"a angry ""[what]"""
registration_9c8666bb,c,Sorry. My name is Connor.,game/tl/russian/scene/administration.rpy,1144,"c sad ""[what]"""
registration_1492c7eb,a,You really had to think about that?,game/tl/russian/scene/administration.rpy,1150,"a suspicious ""[what]"""
registration_7957bf60,a,"Very well, [name].",game/tl/russian/scene/administration.rpy,1156,"a tough ""[what]"""
registration_fc20f8d5,a,How old are you?,game/tl/russian/scene/administration.rpy,1162,"a neutral ""[what]"""
age_9e2901db,a,Just because I am wearing glasses does not mean that I am blind. Or stupid.,game/tl/russian/scene/administration.rpy,1168,"a angry ""[what]"""
age_fcfd8269,a,Tell me your real age or go away.,game/tl/russian/scene/administration.rpy,1174,"a tough ""[what]"""
age_175355bb,a,"Sorry, no minors are permitted here.",game/tl/russian/scene/administration.rpy,1180,"a tough ""[what]"""
age_157f2e0e,a,"All right, so you are [age] years old?",game/tl/russian/scene/administration.rpy,1186,"a friendly ""[what]"""
age_bb579431,c,"Yes, sir.",game/tl/russian/scene/administration.rpy,1192,"c friendly ""[what]"""
age_a9d3fe66,a,What grade are you in?,game/tl/russian/scene/administration.rpy,1198,"a tough ""[what]"""
age_8f56bee1,c,It is my second year.,game/tl/russian/scene/administration.rpy,1204,"c friendly ""[what]"""
age_58660384,a,So you are a Sophomore.,game/tl/russian/scene/administration.rpy,1210,"a neutral ""[what]"""
age_2a1adea1,a,И как же ты умудрился потерять свой студенческий?,game/tl/russian/scene/administration.rpy,344,"a angry ""[what]"""
age_8b448a7a,,Another judging look.,game/tl/russian/scene/administration.rpy,1216,[what]
age_4fa56262,c,I didn't mean to!,game/tl/russian/scene/administration.rpy,1222,"c boxing ""[what]"""
age_e1d6629f,a,"Watch your tone, young man!",game/tl/russian/scene/administration.rpy,1228,"a angry ""[what]"""
age_db7c9797,a,"Are you aware this program contains nudity, sexual interactions and explicit content?",game/tl/russian/scene/administration.rpy,1234,"a neutral ""[what]"""
age_1c063aa8,c,Is this a subject I can study?,game/tl/russian/scene/administration.rpy,1240,"c happy ""[what]"""
age_e72eb2ce,a,"If you don't agree to this I will have to force you off the campus. So take this serious, please.",game/tl/russian/scene/administration.rpy,1246,"a tough ""[what]"" with vpunch"
age_56b647e2,c,I understand.,game/tl/russian/scene/administration.rpy,1252,"c neutral ""[what]"""
age_3ec576d9,a,A good decision.,game/tl/russian/scene/administration.rpy,1258,"a friendly ""[what]"""
age_3b63a19b,a,"Also, this program contains homosexual content.",game/tl/russian/scene/administration.rpy,1264,"a tough ""[what]"""
age_a6f55fea,c,Really?,game/tl/russian/scene/administration.rpy,1270,"c suspicious ""[what]"""
age_f56d32c3,a,This would not have been possible in my day. These people would be locked away or worse.,game/tl/russian/scene/administration.rpy,1276,"a angry ""[what]"""
age_258602a4,a,"Nowadays, they are encouraged to spread their filthy ideology everywhere.",game/tl/russian/scene/administration.rpy,1282,"a angry ""[what]"""
age_7c5d2821,,"The Administrator closes his eyes and starts to audibly breath in-and-out, until his breathing frequency is at a normal pace again.",game/tl/russian/scene/administration.rpy,1288,[what]
age_420e3632,a,"Anyway. This is the official policy. If you do not agree, you have my sympathy. But unfortunately, I could not grant you access.",game/tl/russian/scene/administration.rpy,1294,"a neutral ""[what]"""
age_8459eb3e,c,Gay is fine for me.,game/tl/russian/scene/administration.rpy,1300,"c happy ""[what]"""
age_9e145366,a,Why am I not surprised?,game/tl/russian/scene/administration.rpy,1306,"a suspicious ""[what]"""
age_f99aeb93,a,Mine neither. You might just have saved your soul. God bless you.,game/tl/russian/scene/administration.rpy,1312,"a friendly ""[what]"""
age_91880804,a,Even this is obviously not enough.,game/tl/russian/scene/administration.rpy,1318,"a angry ""[what]"""
age_342889cb,a,Furthermore you may be confronted with bondage and humiliation and many more delicious sins for which you will burn in Hell for all eternity!,game/tl/russian/scene/administration.rpy,1324,"a angry ""[what]"""
age_4d0e9f9e,c,Sounds like fun!,game/tl/russian/scene/administration.rpy,1330,"c evil ""[what]"""
age_ec6a8970,a,Hell! All! ETERNITY!,game/tl/russian/scene/administration.rpy,1336,"a angry ""[what]"" with vpunch"
age_b77943a2,c,I-I'm not sure...,game/tl/russian/scene/administration.rpy,1342,"c suspicious ""[what]"""
age_8118e15d,a,That's what I thought!,game/tl/russian/scene/administration.rpy,1348,"a angry ""[what]"""
age_03cea9b4,a,I'm sure you'll enjoy one of the jocks tearing you up from the inside while you are tied to a pole somewhere!,game/tl/russian/scene/administration.rpy,1354,"a evil ""[what]"""
age_ec444db2,c,...,game/tl/russian/scene/administration.rpy,1360,"c down ""[what]"""
age_1913c845,a,It is too much depravity for any sane mind. You made the morally-correct decision.,game/tl/russian/scene/administration.rpy,1366,"a friendly ""[what]"""
age_864313ea,a,Move away and never come back and your soul just might be welcomed in heaven after all.,game/tl/russian/scene/administration.rpy,1372,"a sad ""[what]"""
age_68979afc,,He gives you another one of those severe looks.,game/tl/russian/scene/administration.rpy,1378,[what]
age_ac66d146,a,Very well. Here are some brochures in case you change your mind and seek a way back to God.,game/tl/russian/scene/administration.rpy,1384,"a sad ""[what]"""
age_25a3a910,c,Why homosexuality is a sin. Your way straight to god.,game/tl/russian/scene/administration.rpy,1390,"c suspicious ""[what]"""
age_2d218ecf,c,"I am good, thank you.",game/tl/russian/scene/administration.rpy,1396,"c friendly ""[what]"""
age_28e8809c,a,I have done my duty to save your soul.,game/tl/russian/scene/administration.rpy,1402,"a tough ""[what]"""
age_2c841e31,a,I am pretty sure I will hear your screams all the way up into heaven.,game/tl/russian/scene/administration.rpy,1408,"a evil ""[what]"""
age_c6b7f0f9,c,Or maybe I will meet you in Hell.,game/tl/russian/scene/administration.rpy,1414,"c friendly ""[what]"""
age_59527dde,a,Don't be ridiculous!,game/tl/russian/scene/administration.rpy,1420,"a angry ""[what]"""
age_8eacf4da,c,[RelVal],game/tl/russian/scene/administration.rpy,1426,"c sad ""[what]"""
age_fe71e4ad,c,"Thank you, I will take a look.",game/tl/russian/scene/administration.rpy,1432,"c friendly ""[what]"""
age_1b2d628d,a,"It is not too late, my son!",game/tl/russian/scene/administration.rpy,1438,"a friendly ""[what]"""
age_d31d85c4,a,Confess your sins and there might still be salvation for you.,game/tl/russian/scene/administration.rpy,1444,"a tough ""[what]"""
age_de1a2c0a,c,Okay...,game/tl/russian/scene/administration.rpy,1450,"c suspicious ""[what]"""
age_043dc297,c,[RelVal],game/tl/russian/scene/administration.rpy,1456,"c happy ""[what]"""
age_c0514f68,a,Study subject?,game/tl/russian/scene/administration.rpy,1462,"a neutral ""[what]"""
age_32c6c8b7,a,"Really? Art? Also known as \""Future Homeless\"".",game/tl/russian/scene/administration.rpy,1468,"a sad ""[what]"""
age_1d0a943b,a,"If I ever see you painting on anything other than paper, you will regret it. I promise you that!",game/tl/russian/scene/administration.rpy,1474,"a angry ""[what]"""
age_8eacf4da_1,c,[RelVal],game/tl/russian/scene/administration.rpy,1480,"c sad ""[what]"""
age_76dec30a,a,Well this is a subject with a bright future! Your journey to become CFO or even CEO!,game/tl/russian/scene/administration.rpy,1486,"a happy ""[what]"""
age_3067a19d,a,"Or to end in the administration office of some scrappy little college, lead by spineless liberals!",game/tl/russian/scene/administration.rpy,1492,"a sad ""[what]"""
age_8eacf4da_2,c,[RelVal],game/tl/russian/scene/administration.rpy,1498,"c sad ""[what]"""
age_8007058e,a,"Seriously? Are you just here for the parties, drugs and girls?",game/tl/russian/scene/administration.rpy,1504,"a neutral ""[what]"""
age_846b039f,a,You do realize some of our students are actually here to LEARN?,game/tl/russian/scene/administration.rpy,1510,"a tough ""[what]"""
age_ef7580ec,a,"An intellectual, are you? You don't look like one, that's for sure.",game/tl/russian/scene/administration.rpy,1516,"a tough ""[what]"""
age_f87d9c6c,a,But don't think you can talk youself out of trouble in MY office! I will be keeping an eye on you...,game/tl/russian/scene/administration.rpy,1522,"a angry ""[what]"""
age_2cfb6077,,A dark shadow seems to pass over the Administrator's eyes.,game/tl/russian/scene/administration.rpy,1528,[what]
age_edfb39e8,,"You can't help but feel the aura of menace radiating from him, if only for an instant.",game/tl/russian/scene/administration.rpy,1534,[what]
age_1029b872,,Then he regains his cold and professional demeanor.,game/tl/russian/scene/administration.rpy,1540,[what]
age_8eacf4da_3,c,[RelVal],game/tl/russian/scene/administration.rpy,1546,"c sad ""[what]"""
age_e8fcd5dc,a,"Engineering? How unexpectedly practical of you, this is a wise choice.",game/tl/russian/scene/administration.rpy,1552,"a happy ""[what]"""
age_437dfbcc,a,"Learning how to build things. True, honest work.",game/tl/russian/scene/administration.rpy,1558,"a friendly ""[what]"""
age_043dc297_1,c,[RelVal],game/tl/russian/scene/administration.rpy,1564,"c happy ""[what]"""
age_6d217aac,c,Can I have my ID now please?,game/tl/russian/scene/administration.rpy,1570,"c neutral ""[what]"""
age_f5d44594,a,"Oh, there is a message for you.",game/tl/russian/scene/administration.rpy,1576,"a neutral ""[what]"""
age_9da6b8e2,c,A message?,game/tl/russian/scene/administration.rpy,1582,"c suspicious ""[what]"""
age_6bd1037d,,Who could possibly have left a message for you with the administrator?,game/tl/russian/scene/administration.rpy,1588,[what]
age_189ab363,,Even HE didn't know you would be coming to his office today.,game/tl/russian/scene/administration.rpy,1594,[what]
age_2791036e,a,The Headmaster of this school would like a word with you.,game/tl/russian/scene/administration.rpy,1600,"a neutral ""[what]"""
age_72ee2e4a,a,"It is unusual for him to take an interest in a student, he normally has much bigger things to worry about.",game/tl/russian/scene/administration.rpy,1606,"a tough ""[what]"""
age_db8af26b,a,This is usually not a good sign.,game/tl/russian/scene/administration.rpy,1612,"a evil ""[what]"""
age_697b9917,,"A tangled knot seems to form in your guts, and then sink like a stone.",game/tl/russian/scene/administration.rpy,1618,[what]
age_9fefa818,c,Does the message say why the headmaster needs to see me?,game/tl/russian/scene/administration.rpy,1624,"c suspicious ""[what]"""
age_a330192f,,"You think hard, but can't imagine what this could be about. The semester just started, you can't be in trouble already. Can you?",game/tl/russian/scene/administration.rpy,1630,[what]
age_ece2c58b,a,No. It does not.,game/tl/russian/scene/administration.rpy,1636,"a neutral ""[what]"""
age_b7b6a541,c,Is this all?,game/tl/russian/scene/administration.rpy,1642,"c neutral ""[what]"""
age_17f52332,a,You'll find you have a new roommate this year.,game/tl/russian/scene/administration.rpy,1648,"a neutral ""[what]"""
age_1e632d02,a,You should return to your dorm and introduce yourself.,game/tl/russian/scene/administration.rpy,1654,"a neutral ""[what]"""
age_13df53d5,a,Perhaps you may even try reading a book or two in the library.,game/tl/russian/scene/administration.rpy,1660,"a tough ""[what]"""
age_c0fe0fbd,c,I hope my roommate this year is better than the one I was stuck with last year.,game/tl/russian/scene/administration.rpy,1666,"c neutral ""[what]"""
age_b576cc51,a,The Headmaster {i}may{/i} be ready for you to visit his office in a few hours. Now please leave.,game/tl/russian/scene/administration.rpy,1672,"a neutral ""[what]"""
morning_4_26b68bd7,,"You're talking quietly to Julian about what happened last night, your both worried.",game/tl/russian/scene/Afterparty/Morning/morning_4.rpy,103,[what]
morning_4_23115db4,j,What happens when he wakes up? Fuck!,game/tl/russian/scene/Afterparty/Morning/morning_4.rpy,109,"j worry ""[what]"""
morning_4_b31c085f,c,I don't know dude were fucked!,game/tl/russian/scene/Afterparty/Morning/morning_4.rpy,115,"c sad ""[what]"""
morning_4_ac8e4255,,"You hear something coming from your room, it sounds like it might be Ron waking up",game/tl/russian/scene/Afterparty/Morning/morning_4.rpy,121,[what]
morning_4_5b2fee29,r,"Uhh, my head.",game/tl/russian/scene/Afterparty/Morning/morning_4.rpy,127,"r shy nude ""[what]"""
morning_4_dae8a559,r,What happened?,game/tl/russian/scene/Afterparty/Morning/morning_4.rpy,133,"r suspicious nude ""[what]"""
morning_4_3efc4461,,R looks for clothes to wear and then notices he's covered in Jizz,game/tl/russian/scene/Afterparty/Morning/morning_4.rpy,139,[what]
morning_4_9dafe6ab,r,I can't find my clothes and ... what's this sticky stuff?,game/tl/russian/scene/Afterparty/Morning/morning_4.rpy,145,"r caution nude ""[what]"""
morning_4_02c1180d,,Julian and C hear Ron waking up while they were talking in private and come rushing in,game/tl/russian/scene/Afterparty/Morning/morning_4.rpy,151,[what]
morning_4_723b574f,j,You... you're......awake!,game/tl/russian/scene/Afterparty/Morning/morning_4.rpy,157,"j surprised ""[what]"""
morning_4_fd25b9b4,c,Ummmm.... how are you?,game/tl/russian/scene/Afterparty/Morning/morning_4.rpy,163,"c worry ""[what]"""
morning_4_4cc95f76,j,"Please not now both of you, I feel weird; I think I just need to have a shower and then I'll be back to normal",game/tl/russian/scene/Afterparty/Morning/morning_4.rpy,169,"j worry nude ""[what]"""
morning_4_ed19e4c2,c,Do you need anything?,game/tl/russian/scene/Afterparty/Morning/morning_4.rpy,175,"c neutral ""[what]"""
morning_4_000a9973,j,ummmmm...yeah we could go out and find clothes for you,game/tl/russian/scene/Afterparty/Morning/morning_4.rpy,181,"j worry ""[what]"""
morning_4_895ac022,r,"sure, thanks...but I'm gonna go have a shower now",game/tl/russian/scene/Afterparty/Morning/morning_4.rpy,187,"r suspicious ""[what]"""
morning_4_5d37a200,,Ron heads to showers while Julian goes out looking for some new clothes.,game/tl/russian/scene/Afterparty/Morning/morning_4.rpy,193,[what]
nathan_bio_3cd133d2,NA,To fuck you was the hottest thing I ever did.,game/tl/russian/scene/biography/nathan_bio.rpy,85,"NA desire ""[what]"""
nathan_bio_3d5d900a,NA,Too bad you were wearing the chastity cage already.,game/tl/russian/scene/biography/nathan_bio.rpy,165,"NA sad ""[what]"""
nathan_bio_dde29652,NA,I would have loved to see your cock in all its glory!,game/tl/russian/scene/biography/nathan_bio.rpy,171,"NA suspicious ""[what]"""
nathan_bio_a22d29ee,NA,It did not stop you from cumming though.,game/tl/russian/scene/biography/nathan_bio.rpy,177,"NA desire ""[what]"""
nathan_bio_26fdd16c,NA,I didn't even know it was possible.,game/tl/russian/scene/biography/nathan_bio.rpy,183,"NA suspicious ""[what]"""
nathan_bio_3a113815,NA,Maybe you can teach me how to do it?,game/tl/russian/scene/biography/nathan_bio.rpy,189,"NA desire ""[what]"""
nathan_bio_943c26a6,NA,I am glad you refused to wear that cage!,game/tl/russian/scene/biography/nathan_bio.rpy,195,"NA happy ""[what]"""
nathan_bio_6c8ab584,NA,You have a nice cock!,game/tl/russian/scene/biography/nathan_bio.rpy,201,"NA desire ""[what]"""
nathan_bio_7880eec0,NA,It would be a shame to lock it away!,game/tl/russian/scene/biography/nathan_bio.rpy,207,"NA ""[what]"""
nathan_bio_ffcdca88,NA,"And you seemed to have some fun, too.",game/tl/russian/scene/biography/nathan_bio.rpy,91,"NA happy ""[what]"""
nathan_bio_62c2c3b3,NA,"I wasn't sure if you wanted me to do it, or not.",game/tl/russian/scene/biography/nathan_bio.rpy,213,"NA suspicious ""[what]"""
nathan_bio_7fb3578f,NA,"Hard to tell, with your gag in your mouth and all.",game/tl/russian/scene/biography/nathan_bio.rpy,115,"NA evil ""[what]"""
nathan_bio_fb6fa1fd,NA,"Based on the \""result\"", I'd say you liked it.",game/tl/russian/scene/biography/nathan_bio.rpy,121,"NA desire ""[what]"""
nathan_bio_23f3c163,NA,"In the end, at least.",game/tl/russian/scene/biography/nathan_bio.rpy,219,"NA suspicious ""[what]"""
nathan_bio_45757421,NA,Too bad you did not want me to fuck you!,game/tl/russian/scene/biography/nathan_bio.rpy,145,"NA sad ""[what]"""
nathan_bio_bed31f0b,NA,I am sure you would have liked it!,game/tl/russian/scene/biography/nathan_bio.rpy,151,"NA angry ""[what]"""
nathan_bio_f94ec92e,NA,Anyway.,game/tl/russian/scene/biography/nathan_bio.rpy,157,"NA neutral ""[what]"""
wrestling_ceremony_winner_ca1970ae,H,"Congratulations, [name]!",game/tl/russian/scene/Wrestling/wrestling_ceremony_winner.rpy,733,"H happy ""[what]"""
wrestling_ceremony_winner_aab980d9,H,Hopefully you now know how your stellar performance has become a catalyst for great things to come!,game/tl/russian/scene/Wrestling/wrestling_ceremony_winner.rpy,739,"H happy ""[what]"""
wrestling_ceremony_winner_90bb43be,H,"To truly appreciate your achievement, you'll be displayed here in the gym until the end of instruction today.",game/tl/russian/scene/Wrestling/wrestling_ceremony_winner.rpy,745,"H happy ""[what]"""
wrestling_ceremony_winner_9684e5ab,,Здорово!,game/tl/russian/scene/Wrestling/wrestling_ceremony_winner.rpy,631,[what]
wrestling_ceremony_winner_452611ec,,"Целый день быть голым в школьном спортзале. Кусок мяса, на который можно поглазеть.",game/tl/russian/scene/Wrestling/wrestling_ceremony_winner.rpy,637,[what]
wrestling_ceremony_winner_80954780,,"Иногда ты любишь быть в центре внимания, но не в такой же ситуации!",game/tl/russian/scene/Wrestling/wrestling_ceremony_winner.rpy,643,[what]
wrestling_ceremony_winner_a5e7da0a,,"Все взгляды устремлены на тебя, на твой член, на раздвинутые ноги ... здесь многое нужно осмыслить.",game/tl/russian/scene/Wrestling/wrestling_ceremony_winner.rpy,649,[what]
wrestling_ceremony_winner_73e35595,,И весь пот от борьбы тоже не помогает.,game/tl/russian/scene/Wrestling/wrestling_ceremony_winner.rpy,655,[what]
wrestling_ceremony_winner_d603d7c9,,"Вздохнув сквозь кляп, ты поднимаешь голову, чтобы посмотреть на всех...",game/tl/russian/scene/Wrestling/wrestling_ceremony_winner.rpy,661,[what]
wrestling_ceremony_winner_7d296535,,"..изо всех сил стараешься принять это странное обращение как награду, о которой говорил директор.",game/tl/russian/scene/Wrestling/wrestling_ceremony_winner.rpy,667,[what]
wrestling_ceremony_winner_83d3b8cf,H,"In fact, speaking of things to come...",game/tl/russian/scene/Wrestling/wrestling_ceremony_winner.rpy,751,"H happy ""[what]"""
wrestling_ceremony_winner_605da53c,H,Let me formally introduce our school's new learning initiative!,game/tl/russian/scene/Wrestling/wrestling_ceremony_winner.rpy,757,"H happy ""[what]"""
wrestling_ceremony_winner_10d81388,H,I think you'll all really enjoy it...,game/tl/russian/scene/Wrestling/wrestling_ceremony_winner.rpy,763,"H lust ""[what]"""
w_ceremony_win_cage_e876f180,,"You see the Headmaster look directly at you again, his dark smirk returning.",game/tl/russian/scene/Wrestling/wrestling_ceremony_winner.rpy,769,[what]
w_ceremony_win_cage_bd3b0ba6,H,"As for you, [name]...",game/tl/russian/scene/Wrestling/wrestling_ceremony_winner.rpy,775,"H evil ""[what]"""
w_ceremony_win_cage_315f0d38,H,"Since you excelled in our wrestling unit, I'd like to offer you a choice.",game/tl/russian/scene/Wrestling/wrestling_ceremony_winner.rpy,781,"H friendly ""[what]"""
w_ceremony_win_cage_101e5b8e,H,"I can get your cage on you now, making you the first student to enter this new program...",game/tl/russian/scene/Wrestling/wrestling_ceremony_winner.rpy,787,"H ""[what]"""
w_ceremony_win_cage_ce11c16c,H,"Or - I could leave it in your locker, and you could remain as you are until you're freed and have an opportunity to retrieve it yourself.",game/tl/russian/scene/Wrestling/wrestling_ceremony_winner.rpy,793,"H ""[what]"""
w_ceremony_win_cage_a7d1441f,H,I genuinely have no idea what others might like to see from this display...,game/tl/russian/scene/Wrestling/wrestling_ceremony_winner.rpy,799,"H happy ""[what]"""
w_ceremony_win_cage_1675f70a,H,But I leave it up to you. Do you want to be put into chastity now?,game/tl/russian/scene/Wrestling/wrestling_ceremony_winner.rpy,805,"H neutral ""[what]"""
w_ceremony_win_cage_e0984288,,"Honestly, it didn't feel like much of a choice to you.",game/tl/russian/scene/Wrestling/wrestling_ceremony_winner.rpy,811,[what]
w_ceremony_win_cage_cf2d3ec8,,"You were already here, presented to the masses.",game/tl/russian/scene/Wrestling/wrestling_ceremony_winner.rpy,817,[what]
w_ceremony_win_cage_41d816d8,,Might as well make the Headmaster happy and not get on his bad side.,game/tl/russian/scene/Wrestling/wrestling_ceremony_winner.rpy,823,[what]
w_ceremony_win_cage_a4b9d813,,Besides...maybe it'll be some kind of distraction?,game/tl/russian/scene/Wrestling/wrestling_ceremony_winner.rpy,829,[what]
w_ceremony_win_cage_6c66b1a6,,"You whimper submissively into the gag, nodding your head.",game/tl/russian/scene/Wrestling/wrestling_ceremony_winner.rpy,835,[what]
w_ceremony_win_cage_4772f03d,H,Excellent...I'm glad you're so willing to take our college's new program head-on.,game/tl/russian/scene/Wrestling/wrestling_ceremony_winner.rpy,841,"H happy ""[what]"""
w_ceremony_win_cage_6e9f99d3,,"Fortunately (or maybe unfortunately) for you, all the cage talk has made your boner completely disappear.",game/tl/russian/scene/Wrestling/wrestling_ceremony_winner.rpy,847,[what]
w_ceremony_win_cage_4d278ad9,,All the easier for the Headmaster's new sporty henchmen to help you get locked up.,game/tl/russian/scene/Wrestling/wrestling_ceremony_winner.rpy,853,[what]
w_ceremony_win_cage_6383d96c,,Vincent looks down at your still erected cock.,game/tl/russian/scene/Wrestling/wrestling_ceremony_winner.rpy,925,[what]
w_ceremony_win_cage_33c87b7a,v,I think he is a bit too excited to have it attached to him.,game/tl/russian/scene/Wrestling/wrestling_ceremony_winner.rpy,1227,"v suspicious nude ""[what]"""
w_ceremony_win_cage_f8d0d36c,,The headmaster grins.,game/tl/russian/scene/Wrestling/wrestling_ceremony_winner.rpy,937,[what]
w_ceremony_win_cage_df36286e,H,"Well, there is an easy solution to that, right?",game/tl/russian/scene/Wrestling/wrestling_ceremony_winner.rpy,943,"H happy ""[what]"""
w_ceremony_win_cage_40c5f85d,,"Vincent and Max smirk at each other, while closing in at you again.",game/tl/russian/scene/Wrestling/wrestling_ceremony_winner.rpy,949,[what]
w_ceremony_win_cage_7717d914,,"Realisation dawns on you, when Max's finger touch your dick.",game/tl/russian/scene/Wrestling/wrestling_ceremony_winner.rpy,955,[what]
w_ceremony_win_cage_04f98664,c,Mmmph!,game/tl/russian/scene/Wrestling/wrestling_ceremony_winner.rpy,961,"c gag nude ""[what]"""
w_ceremony_win_cage_9a5995ab,,You try to move your hip away from Max' hand as much as the restrains allow you to do.,game/tl/russian/scene/Wrestling/wrestling_ceremony_winner.rpy,967,[what]
w_ceremony_win_cage_b7f54ed5,,"By doing so, you press your butt against Vincent's hip.",game/tl/russian/scene/Wrestling/wrestling_ceremony_winner.rpy,973,[what]
w_ceremony_win_cage_9849fb15,,You feel his erection throught the smooth and thin fabric.,game/tl/russian/scene/Wrestling/wrestling_ceremony_winner.rpy,979,[what]
w_ceremony_win_cage_6b583cb1,,"Max' thumb gently strikes your glans, and your own precum makes this small movement soft and exhilarating.",game/tl/russian/scene/Wrestling/wrestling_ceremony_winner.rpy,985,[what]
w_ceremony_win_cage_a8fcafc5,,"You try even more to move your hip away, causing only to rub even more against Vincent's bulge.",game/tl/russian/scene/Wrestling/wrestling_ceremony_winner.rpy,991,[what]
w_ceremony_win_cage_e5c425ba,,The voices of the other students and visitors fade out.,game/tl/russian/scene/Wrestling/wrestling_ceremony_winner.rpy,997,[what]
w_ceremony_win_cage_1117e116,,"You don't notice even the headmaster anymore, who looks at you like wolf fixating his prey.",game/tl/russian/scene/Wrestling/wrestling_ceremony_winner.rpy,1003,[what]
w_ceremony_win_cage_47c8e684,,All your hear is Vincent's soft moan each time you rub your hip against his waist.,game/tl/russian/scene/Wrestling/wrestling_ceremony_winner.rpy,1009,[what]
w_ceremony_win_cage_eb017e23,,"Vincent's hands glide all over your body, while Max's merciless gentle fingers stimulate you.",game/tl/russian/scene/Wrestling/wrestling_ceremony_winner.rpy,1015,[what]
w_ceremony_win_cage_a7bbd9c6,,Max' and Vincent's smell mix serve as an aphrodisiac to you.,game/tl/russian/scene/Wrestling/wrestling_ceremony_winner.rpy,1021,[what]
w_ceremony_win_cage_71ba6f5d,,"You feel Max boner pressed agains your hip, as he moves even closer and his finger close in around your dick - not as gentle as before anymore, but still pleasing.",game/tl/russian/scene/Wrestling/wrestling_ceremony_winner.rpy,1027,[what]
w_ceremony_win_cage_57086bb3,,"You can feel your dick pule in his hands, and you know you have lost the battle.",game/tl/russian/scene/Wrestling/wrestling_ceremony_winner.rpy,1033,[what]
w_ceremony_win_cage_36a5a373,,No way you could hold it much longer.,game/tl/russian/scene/Wrestling/wrestling_ceremony_winner.rpy,1039,[what]
w_ceremony_win_cage_d2e2e267,,"You wiggle even stronger, even though it brings you even closer to it.",game/tl/russian/scene/Wrestling/wrestling_ceremony_winner.rpy,1045,[what]
w_ceremony_win_cage_04f98664_1,c,Mmmph!,game/tl/russian/scene/Wrestling/wrestling_ceremony_winner.rpy,1051,"c gag nude ""[what]"""
w_ceremony_win_cage_889abb07,v,"Oh, fuck!",game/tl/russian/scene/Wrestling/wrestling_ceremony_winner.rpy,1233,"v pain nude ""[what]"""
w_ceremony_win_cage_37681642,v,I can't hold it any longer!,game/tl/russian/scene/Wrestling/wrestling_ceremony_winner.rpy,1063,"v ""[what]"""
w_ceremony_win_cage_55da38b3,,"Vincent's hip now starts to rub up and down on your butt, in a very fast pace.",game/tl/russian/scene/Wrestling/wrestling_ceremony_winner.rpy,1069,[what]
w_ceremony_win_cage_c8f10ec2,,"Your own movement also increases, while Vincent exhales an animalistic sound.",game/tl/russian/scene/Wrestling/wrestling_ceremony_winner.rpy,1075,[what]
w_ceremony_win_cage_2b2e1cc5,,"Something between a moan, a battle cery and a growl.",game/tl/russian/scene/Wrestling/wrestling_ceremony_winner.rpy,1081,[what]
