Identifier,Character,Dialogue,Filename,Line Number,Ren'Py Script
headmaster_bio_eb70f81a,H,When did you realize that your roommate actually was the puppy in my living room?,game/tl/deutsch/scene/biography/headmaster_bio.rpy,273,"H suspicious ""[what]"""
headmaster_bio_128d79f1,H,Was it a shock for you? How do you feel about him now that you know his secret? Did you talk with Julian about it?,game/tl/deutsch/scene/biography/headmaster_bio.rpy,279,"H happy ""[what]"""
headmaster_bio_b22ac5a8,H,"I bet it was very embarassing for him! For you both, probably?",game/tl/deutsch/scene/biography/headmaster_bio.rpy,285,"H desire ""[what]"""
headmaster_bio_c9fe3a1b,H,You looked good in your costume as well!,game/tl/deutsch/scene/biography/headmaster_bio.rpy,291,"H happy ""[what]"""
headmaster_bio_f7ab7077,H,So ... revealing.,game/tl/deutsch/scene/biography/headmaster_bio.rpy,297,"H desire ""[what]"""
headmaster_bio_d8076efe,H,Being a servant suits you!,game/tl/deutsch/scene/biography/headmaster_bio.rpy,303,"H evil ""[what]"""
headmaster_bio_c37ed4f8,H,You can serve me anytime!,game/tl/deutsch/scene/biography/headmaster_bio.rpy,309,"H laugh ""[what]"""
headmaster_bio_707d25d7,H,"What do you think of my wife? You like her? Most of the boys we dominate come to adore their mistress, no matter how strict she is with them.",game/tl/deutsch/scene/biography/headmaster_bio.rpy,315,"H neutral ""[what]"""
headmaster_bio_4ab7c471,H,"Someone switched off the webcam, which is a real shame. It was just becoming interesting.",game/tl/deutsch/scene/biography/headmaster_bio.rpy,321,"H angry ""[what]"""
headmaster_bio_26f83ebb,H,"Even though I punished him severly, Julian swore he did not do it.",game/tl/deutsch/scene/biography/headmaster_bio.rpy,327,"H tough ""[what]"""
headmaster_bio_c460fab0,H,"So, I wonder if you might be the reason I was deprived of my entertainment?",game/tl/deutsch/scene/biography/headmaster_bio.rpy,333,"H hate ""[what]"""
headmaster_bio_f472f4b1,H,I very much enjoyed watching what happened after the party.,game/tl/deutsch/scene/biography/headmaster_bio.rpy,339,"H happy ""[what]"""
headmaster_bio_7a36187c,H,"We have been grooming, training and indoctrinating him for quite some time, now.",game/tl/deutsch/scene/biography/headmaster_bio.rpy,345,"H evil ""[what]"""
headmaster_bio_aaa12119,H,"Still, I wasn't sure if he'd obey me completely. Considering neither I, nor my Mistress were present to enforce our will. His obedience was gratifying to see.",game/tl/deutsch/scene/biography/headmaster_bio.rpy,351,"H suspicious ""[what]"""
headmaster_bio_46342fa4,H,I wonder ... did you make a copy of the video for yourself?,game/tl/deutsch/scene/biography/headmaster_bio.rpy,357,"H evil ""[what]"""
headmaster_bio_a5c468ed,H,"I see you did start the wrestling tournament, but did not finish it yet?",game/tl/deutsch/scene/biography/headmaster_bio.rpy,371,"H neutral ""[what]"""
headmaster_bio_629bfbea,H,I suggest you go back to the gym right now!,game/tl/deutsch/scene/biography/headmaster_bio.rpy,377,"H angry ""[what]"""
headmaster_bio_afdcd377,H,Congratulations again for winning the wrestling tournament!,game/tl/deutsch/scene/biography/headmaster_bio.rpy,383,"H happy ""[what]"""
headmaster_bio_e2d3c983,H,It is not just about winning though!,game/tl/deutsch/scene/biography/headmaster_bio.rpy,389,"H sad ""[what]"""
headmaster_bio_fa51e8a0,H,You missed the chance to fully embrace your victory by your pathetic protest.,game/tl/deutsch/scene/biography/headmaster_bio.rpy,395,"H angry ""[what]"""
headmaster_bio_f773900e,H,I am glad you also embraced the honor to strip in front ot the school and enjoyed the appreciation.,game/tl/deutsch/scene/biography/headmaster_bio.rpy,401,"H happy ""[what]"""
headmaster_bio_eeeef681,H,You truly earned it.,game/tl/deutsch/scene/biography/headmaster_bio.rpy,407,"H ""[what]"""
headmaster_bio_a2859391,H,I am very disappointed in you for losing the wrestling match!,game/tl/deutsch/scene/biography/headmaster_bio.rpy,413,"H sad ""[what]"""
headmaster_bio_7527e6f3,H,"You truly were defeated, judging by how embarrassing Max and Vincent had to drag you to the rope.",game/tl/deutsch/scene/biography/headmaster_bio.rpy,419,"H sad ""[what]"""
headmaster_bio_d7d95212,H,"Not only in the match, but mentally as well.",game/tl/deutsch/scene/biography/headmaster_bio.rpy,425,"H neutral ""[what]"""
headmaster_bio_93963aab,H,We cannot always win. What is truly important is how we deal with a defeat.,game/tl/deutsch/scene/biography/headmaster_bio.rpy,431,"H neutral ""[what]"""
headmaster_bio_fc4fec1a,H,"And in this regard, you really set a positive example here.",game/tl/deutsch/scene/biography/headmaster_bio.rpy,437,"H happy ""[what]"""
headmaster_bio_5bca20ea,H,"You did not just accept your defeat, but you accepted the consequences with your head held high.",game/tl/deutsch/scene/biography/headmaster_bio.rpy,443,"H neutral ""[what]"""
headmaster_bio_a5a6f536,H,"I am proud of you, besides your poor performance.",game/tl/deutsch/scene/biography/headmaster_bio.rpy,449,"H happy ""[what]"""
headmaster_bio_237716ea,H,"By quitting early at the wrestling ceremony, you did not only set a bad example.",game/tl/deutsch/scene/biography/headmaster_bio.rpy,455,"H angry ""[what]"""
headmaster_bio_4db2652d,H,You also lost the opportunity to gain some important experiences!,game/tl/deutsch/scene/biography/headmaster_bio.rpy,461,"H ""[what]"""
headmaster_bio_c0431151,H,I did not know it is even possible to cum with your chastity cage in place!,game/tl/deutsch/scene/biography/headmaster_bio.rpy,469,"H desire ""[what]"""
headmaster_bio_28075523,H,I guess more scientific research is in order regarding this matter.,game/tl/deutsch/scene/biography/headmaster_bio.rpy,475,"H evil ""[what]"""
headmaster_bio_dc30a677,H,It is very unfortunate Nathan wasn't able to keep his mouth shut!,game/tl/deutsch/scene/biography/headmaster_bio.rpy,481,"H angry ""[what]"""
headmaster_bio_5fd8d551,H,I trust you don't talk about this?,game/tl/deutsch/scene/biography/headmaster_bio.rpy,487,"H ""[what]"""
headmaster_bio_434bbafc,H,"I don't want everyone to gossip about this detail, instead to focus on their education.",game/tl/deutsch/scene/biography/headmaster_bio.rpy,493,"H sad ""[what]"""
headmaster_bio_bb4a0189,H,"If for some reason people do talk about it, I'd know who would be responsible for it at least.",game/tl/deutsch/scene/biography/headmaster_bio.rpy,499,"H angry ""[what]"""
headmaster_bio_53037077,H,"You don't want me to make you responsible, do you?",game/tl/deutsch/scene/biography/headmaster_bio.rpy,505,"H ""[what]"""
headmaster_bio_5e9f07e5,H,"With regard to our reputation problem, I welcome your positive attitude towards our university.",game/tl/deutsch/scene/biography/headmaster_bio.rpy,665,"H neutral ""[what]"""
headmaster_bio_82de1ea4,H,"I urge you to keep the school's reputation in mind, whenever you speak with the press, or someone at all.",game/tl/deutsch/scene/biography/headmaster_bio.rpy,671,"H angry ""[what]"""
headmaster_bio_7abc922d,H,I have not forgotten your negative attitude towards this topic and appeal to your sense of responsibility.,game/tl/deutsch/scene/biography/headmaster_bio.rpy,677,"H ""[what]"""
headmaster_bio_8dfa921c,H,Your recent visit to my home was... inspiring.,game/tl/deutsch/scene/biography/headmaster_bio.rpy,683,"H friendly ""[what]"""
headmaster_bio_8c0c04f9,H,"Ron's maiden dress suited her, don't you agree?",game/tl/deutsch/scene/biography/headmaster_bio.rpy,689,"H desire ""[what]"""
headmaster_bio_1660d094,H,Too bad my wife showed up so early.,game/tl/deutsch/scene/biography/headmaster_bio.rpy,695,"H sad ""[what]"""
headmaster_bio_324c3731,H,Did you get back home safely?,game/tl/deutsch/scene/biography/headmaster_bio.rpy,701,"H evil ""[what]"""
headmaster_bio_2bbca3a2,H,I imagine this was an experience of its own.,game/tl/deutsch/scene/biography/headmaster_bio.rpy,707,"H happy ""[what]"""
headmaster_bio_14e2a3b7,H,I hope we can repeat this soon.,game/tl/deutsch/scene/biography/headmaster_bio.rpy,713,"H friendly ""[what]"""
headmaster_bio_6835f34f,H,Without ... interruptions.,game/tl/deutsch/scene/biography/headmaster_bio.rpy,719,"H neutral ""[what]"""
headmaster_bio_6675e00e,H,That will be all. For now. You may go.,game/tl/deutsch/scene/biography/headmaster_bio.rpy,511,"H neutral ""[what]"""
julian_bio_0a332e98,,Relationship = [LoveJulian],game/tl/deutsch/scene/biography/julian_bio.rpy,357,[what]
julian_bio_64dba855,,"You are not on good terms with Julian - quite the oppsite. He hates you, frankly.",game/tl/deutsch/scene/biography/julian_bio.rpy,363,[what]
julian_bio_0a332e98_1,,Relationship = [LoveJulian],game/tl/deutsch/scene/biography/julian_bio.rpy,369,[what]
julian_bio_5957c162,,"Julian is not a big fan of yours, but he's still reserving his final judgement. If you'd still like to win him over, you'll have your work cut out for you.",game/tl/deutsch/scene/biography/julian_bio.rpy,375,[what]
julian_bio_0a332e98_2,,Relationship = [LoveJulian],game/tl/deutsch/scene/biography/julian_bio.rpy,381,[what]
julian_bio_f88959c4,,"Julian thinks of you as a friend, not merely a roommate. He's happy to have met you.",game/tl/deutsch/scene/biography/julian_bio.rpy,387,[what]
julian_bio_0a332e98_3,,Relationship = [LoveJulian],game/tl/deutsch/scene/biography/julian_bio.rpy,393,[what]
julian_bio_bdf81029,,"Julian is a big fan of yours! He trusts your judgement, enjoys your company and considers your friendship among the most important relationships in his life.",game/tl/deutsch/scene/biography/julian_bio.rpy,399,[what]
julian_bio_b5451e5f,J,Listen. About what happened at the headmaster's home...,game/tl/deutsch/scene/biography/julian_bio.rpy,405,"J tough ""[what]"""
julian_bio_213634b3,J,I am not ... into this kind of stuff.,game/tl/deutsch/scene/biography/julian_bio.rpy,411,"J sad ""[what]"""
julian_bio_c7b804be,J,I just need you to know that. None of this was my idea.,game/tl/deutsch/scene/biography/julian_bio.rpy,417,"J tough ""[what]"""
julian_bio_be01f026,J,You need to just trust me. There are good reasons I have to do these humiliating things for the headmaster. Reasons for why I can't just report him and be free from this nightmare.,game/tl/deutsch/scene/biography/julian_bio.rpy,423,"J ""[what]"""
julian_bio_136c16b4,J,"I'm not into this puppy play stuff. Not at all. I swear to you, I hate everything he makes me do. I never dreamed I would...well that's all I'll say.",game/tl/deutsch/scene/biography/julian_bio.rpy,429,"J ""[what]"""
julian_bio_5354d0e6,J,"Though I must admit, it is a kind of ... an interesting experience. I still can't believe what he's turned me into.",game/tl/deutsch/scene/biography/julian_bio.rpy,435,"J flirt ""[what]"""
julian_bio_63af6567,J,The old Julian would never believe any of this could be possible.,game/tl/deutsch/scene/biography/julian_bio.rpy,441,"J shy ""[what]"""
julian_bio_cd0000d7,J,Like ... how could it have gone this far?,game/tl/deutsch/scene/biography/julian_bio.rpy,447,"J suspicious ""[what]"""
julian_bio_c1859a18,J,"Still, I am not gay.",game/tl/deutsch/scene/biography/julian_bio.rpy,453,"J tough ""[what]"""
julian_bio_c0eb2a9f,J,"So, don't get your hopes up. Whatever happens between us, it's coerced. If the headmaster makes me do things, just remember it's not the real Julian acting or speaking.",game/tl/deutsch/scene/biography/julian_bio.rpy,459,"J evil ""[what]"""
julian_bio_5c9e697b,J,"If you're truly my friend, you'll pretend nothing unusual has ever happened. Let's just...never speak of any of it. Please!",game/tl/deutsch/scene/biography/julian_bio.rpy,465,"J sad ""[what]"""
julian_bio_f6b73413,J,"So, the headmaster got you snared into his twisted web as well.",game/tl/deutsch/scene/biography/julian_bio.rpy,471,"J sad ""[what]"""
julian_bio_542bb656,J,"Did you ... like ... like it? I mean, what they made you do?",game/tl/deutsch/scene/biography/julian_bio.rpy,477,"J suspicious ""[what]"""
julian_bio_b8f68401,J,"And how about the, uh, costume they made you wear. A bit revealing, isn't it? Do you enjoy wearing it?",game/tl/deutsch/scene/biography/julian_bio.rpy,483,"J ""[what]"""
julian_bio_dee79b73,J,And his wife...The Mistress.,game/tl/deutsch/scene/biography/julian_bio.rpy,489,"J angry ""[what]"""
julian_bio_d9c1ce07,J,I'm not sure who is the worse of them.,game/tl/deutsch/scene/biography/julian_bio.rpy,495,"J ""[what]"""
julian_bio_ce34084b,J,"They're a good match for each other, that's for sure.",game/tl/deutsch/scene/biography/julian_bio.rpy,501,"J tough ""[what]"""
julian_bio_f949f79f,J,"Though I have to admit, I like it when she plays with me as a dog. Being her pet isn't so bad.",game/tl/deutsch/scene/biography/julian_bio.rpy,507,"J shy ""[what]"""
julian_bio_4ff85f84,J,Wait! It's not what you think!,game/tl/deutsch/scene/biography/julian_bio.rpy,513,"J suspicious ""[what]"""
julian_bio_3be5d564,J,"Just referring to the normal stuff. Like when she pets me, shows me affection and such. It's so loving. I know how heartless she is, but when I'm her puppy she can be so loving.",game/tl/deutsch/scene/biography/julian_bio.rpy,519,"J angry ""[what]"""
julian_bio_6721c1c4,J,"Oh, damn. I better stop talking now. You probably think I'm some freak.",game/tl/deutsch/scene/biography/julian_bio.rpy,525,"J caution ""[what]"""
julian_bio_91f43683,J,That was a Hell of a party!,game/tl/deutsch/scene/biography/julian_bio.rpy,531,"J friendly ""[what]"""
julian_bio_5fca42c4,J,"I'm still not sure if it was a good idea to talk with you about my plan, concerning Ron.",game/tl/deutsch/scene/biography/julian_bio.rpy,537,"J sad ""[what]"""
julian_bio_68182a12,J,I should have listened to you!,game/tl/deutsch/scene/biography/julian_bio.rpy,543,"J sad ""[what]"""
julian_bio_3b945a72,J,You told me not to go through with this plan. You were right.,game/tl/deutsch/scene/biography/julian_bio.rpy,549,"J down ""[what]"""
julian_bio_15914ba2,J,You still think it was a good idea to go through with my plan? It feels like it's all falling apart.,game/tl/deutsch/scene/biography/julian_bio.rpy,555,"J friendly ""[what]"""
julian_bio_376027c1,J,Or do you have some hidden agenda of your own here?,game/tl/deutsch/scene/biography/julian_bio.rpy,561,"J suspicious ""[what]"""
julian_bio_38ee12ec,J,You even warned Ron about my intentions.,game/tl/deutsch/scene/biography/julian_bio.rpy,567,"J sad ""[what]"""
julian_bio_b6a60191,J,"Ron was pretty much wasted by the end of the party! I've never seen him let loose like that. He lost all control, by the end.",game/tl/deutsch/scene/biography/julian_bio.rpy,573,"J laugh ""[what]"""
julian_bio_b634b411,J,"I'm still not sure if I should be glad Ron stayed sober. In hindsight, maybe it would've been kinder to let him get blackout drunk and hope he doesn't remember anything.",game/tl/deutsch/scene/biography/julian_bio.rpy,579,"J suspicious ""[what]"""
julian_bio_5b830d66,J,What we did that night ... what I did...,game/tl/deutsch/scene/biography/julian_bio.rpy,585,"J sad ""[what]"""
julian_bio_942a05d3,J,"I did it for Ron, it was supposed to be what's best for Ron. I did what had to be done!",game/tl/deutsch/scene/biography/julian_bio.rpy,591,"J pain ""[what]"""
julian_bio_bec779e2,J,"I can't shake this feeling in my gut, like things have crossed a line. What if there's no going back? Am I protecting him or am I destroying him? I can't even tell anymore!",game/tl/deutsch/scene/biography/julian_bio.rpy,597,"J pain ""[what]"""
julian_bio_2ee682dd,J,"I appreciate that you didn't take advantage of Ron, when you had the opportunity. I understand the temptation and I respect you for doing what's right and leaving him alone.",game/tl/deutsch/scene/biography/julian_bio.rpy,603,"J friendly ""[what]"""
julian_bio_8c688012,J,I did not expect you to ... join us.,game/tl/deutsch/scene/biography/julian_bio.rpy,609,"J shy ""[what]"""
julian_bio_bb7c4d1c,J,"Seriously, what were you thinking?",game/tl/deutsch/scene/biography/julian_bio.rpy,615,"J angry ""[what]"""
